Id_ASMR;CodeCIS
6131;62235902
6132;62235902
6133;62232411
6134;62232322
6135;62232169
6136;62231576
6137;62229123
6138;62229123
6139;62229123
6140;62229123
6141;62228427
6142;62227567
6143;62223501
6144;62223483
6145;62222050
6146;62222050
6147;62222050
6148;62222050
6149;62217911
6150;62217911
6151;62217911
6152;62217822
6153;62217480
6154;62214025
6155;62207034
6156;62206181
6157;62205873
6158;62205873
6159;62204262
6160;62204262
6161;62204262
6162;62204262
6163;62203705
6164;62201622
6165;62201138
6166;62201138
6167;62201138
6168;62200552
6169;62200552
6170;62200552
6171;62198667
6172;62197024
6173;62190115
6174;62189294
6175;62188712
6176;62188712
6177;62187806
6178;62186622
6179;62180765
6180;62180480
6181;62179268
6182;62179268
6183;62177527
6184;62174762
6185;62174762
6186;62174762
6187;62172423
6188;62171524
6189;62170657
6190;62170212
6191;62170212
6192;62166598
6193;62163716
6194;62160702
6195;62160200
6196;62159835
6197;62157859
6198;62157019
6199;62155071
6200;62155071
6201;62154820
6202;62151087
6203;62150722
6204;62150455
6205;62149015
6206;62148714
6207;62143724
6208;62143724
6209;62142469
6210;62142469
6211;62142469
6212;62134376
6213;62132172
6214;62130342
6215;62129151
6216;62128302
6217;62127264
6218;62126714
6219;62125733
6220;62119972
6221;62119972
6222;62119972
6223;62119207
6224;62116606
6225;62116606
6226;62116606
6227;62114270
6228;62112248
6229;62111790
6230;62111790
6231;62111751
6232;62111751
6233;62110699
6234;62104835
6235;62104543
6236;62103459
6237;62099847
6238;62096580
6239;62096413
6240;62094362
6241;62094362
6242;62093602
6243;62093424
6244;62091971
6245;62091099
6246;62090595
6247;62090079
6248;62089059
6249;62089059
6250;62089059
6251;62087670
6252;62084553
6253;62083608
6254;62080626
6255;62080626
6256;62080626
6257;62080334
6258;62079905
6259;62079435
6260;62079435
6261;62077847
6262;62077847
6263;62077046
6264;62077046
6265;62076503
6266;62076503
6267;62076503
6268;62075255
6269;62070450
6270;62067194
6271;62066808
6272;62066808
6273;62066808
6274;62062343
6275;62059297
6276;62052833
6277;62052833
6278;62052833
6279;62052833
6280;62052833
6281;62050519
6282;62049552
6283;62048906
6284;62048799
6285;62048799
6286;62048799
6287;62046218
6288;62042376
6289;62041922
6290;62040254
6291;62039597
6292;62036900
6293;62036213
6294;62031508
6295;62030744
6296;62030744
6297;62029749
6298;62029749
6299;62027876
6300;62024136
6301;62023123
6302;62023123
6303;62016456
6304;62016456
6305;62015183
6306;62015183
6307;62013136
6308;62011548
6309;62008826
6310;62007329
6311;62007329
6312;62007329
6313;62005716
6314;62004984
6315;62003633
6316;62003633
6317;62003633
6318;62002809
6319;62002638
6320;62002638
6321;62002638
6322;62002638
6323;62002638
6324;62002638
6325;62002638
6326;62002638
6327;62002638
6328;62002638
6329;62002638
6330;62002638
6331;62002563
6332;62001372
6333;62000441
6334;62000402
6335;62000384
6336;61999270
6337;61999103
6338;61994953
6339;61993424
6340;61989408
6341;61988861
6342;61983743
6343;61983743
6344;61981984
6345;61979798
6346;61977014
6347;61976154
6348;61973350
6349;61971520
6350;61971520
6351;61971520
6352;61971520
6353;61970233
6354;61970183
6355;61969918
6356;61969188
6357;61969188
6358;61969188
6359;61968442
6360;61968442
6361;61965962
6362;61964472
6363;61964294
6364;61963908
6365;61963153
6366;61963153
6367;61962852
6368;61960303
6369;61958462
6370;61957549
6371;61956319
6372;61955644
6373;61955523
6374;61952527
6375;61952527
6376;61952527
6377;61952274
6378;61952274
6379;61951699
6380;61951699
6381;61951699
6382;61951699
6383;61951699
6384;61951546
6385;61946403
6386;61945454
6387;61941057
6388;61941057
6389;61940980
6390;61939017
6391;61937233
6392;61935766
6393;61935346
6394;61932485
6395;61931910
6396;61930737
6397;61927584
6398;61927584
6399;61926500
6400;61926183
6401;61923511
6402;61923340
6403;61922473
6404;61921510
6405;61921204
6406;61917985
6407;61912155
6408;61906519
6409;61904596
6410;61904596
6411;61904596
6412;61904596
6413;61904596
6414;61902218
6415;61902218
6416;61902218
6417;61902218
6418;61902218
6419;61901995
6420;61901995
6421;61901995
6422;61901995
6423;61901995
6424;61900982
6425;61892368
6426;61892368
6427;61892368
6428;61889692
6429;61887218
6430;61886746
6431;61883604
6432;61882445
6433;61881699
6434;61881699
6435;61881286
6436;61879666
6437;61875867
6438;61875550
6439;61875550
6440;61875550
6441;61872547
6442;61872223
6443;61871331
6444;61868584
6445;61868157
6446;61864867
6447;61863110
6448;61861579
6449;61858273
6450;61858273
6451;61856728
6452;61855918
6453;61855918
6454;61855918
6455;61855918
6456;61855918
6457;61855918
6458;61853027
6459;61849146
6460;61849146
6461;61849146
6462;61848286
6463;61847017
6464;61846755
6465;61846627
6466;61846118
6467;61846118
6468;61846118
6469;61846118
6470;61842988
6471;61842358
6472;61836184
6473;61835919
6474;61835424
6475;61829364
6476;61829364
6477;61825519
6478;61824919
6479;61823653
6480;61823653
6481;61823653
6482;61823653
6483;61821976
6484;61819007
6485;61817935
6486;61817935
6487;61817935
6488;61816438
6489;61816438
6490;61816349
6491;61816146
6492;61815891
6493;61815891
6494;61815891
6495;61815891
6496;61815891
6497;61813196
6498;61810983
6499;61810983
6500;61810086
6501;61808509
6502;61806426
6503;61804539
6504;61804539
6505;61803451
6506;61803451
6507;61803451
6508;61802470
6509;61801799
6510;61801023
6511;61801023
6512;61798214
6513;61795442
6514;61795232
6515;61794949
6516;61794949
6517;61794949
6518;61794949
6519;61794949
6520;61794408
6521;61791198
6522;61788266
6523;61787869
6524;61786137
6525;61786137
6526;61786137
6527;61782473
6528;61782427
6529;61780458
6530;61780458
6531;61780458
6532;61779406
6533;61777782
6534;61767418
6535;61766070
6536;61766070
6537;61766070
6538;61760943
6539;61756877
6540;61754805
6541;61754342
6542;61752409
6543;61752409
6544;61751780
6545;61751780
6546;61748827
6547;61747892
6548;61743335
6549;61743253
6550;61743253
6551;61742500
6552;61740809
6553;61740809
6554;61737211
6555;61736230
6556;61736230
6557;61736230
6558;61736230
6559;61736230
6560;61736230
6561;61735267
6562;61732488
6563;61730170
6564;61727612
6565;61726688
6566;61724662
6567;61724662
6568;61724662
6569;61724662
6570;61724662
6571;61722693
6572;61722572
6573;61721118
6574;61720870
6575;61718111
6576;61717276
6577;61717276
6578;61717276
6579;61714383
6580;61712553
6581;61710965
6582;61710919
6583;61710470
6584;61710470
6585;61709735
6586;61708252
6587;61707652
6588;61707595
6589;61707499
6590;61706625
6591;61706625
6592;61703935
6593;61703935
6594;61703401
6595;61702541
6596;61695844
6597;61695844
6598;61695844
6599;61695837
6600;61695837
6601;61694240
6602;61694240
6603;61694240
6604;61689033
6605;61689033
6606;61689033
6607;61687655
6608;61684869
6609;61684869
6610;61683518
6611;61683322
6612;61683322
6613;61683322
6614;61681780
6615;61681780
6616;61681702
6617;61680479
6618;61680479
6619;61680479
6620;61680130
6621;61680130
6622;61679306
6623;61673965
6624;61673424
6625;61673246
6626;61669899
6627;61666846
6628;61666369
6629;61666369
6630;61662755
6631;61662513
6632;61661596
6633;61660291
6634;61660291
6635;61660291
6636;61654534
6637;61648894
6638;61648467
6639;61648467
6640;61646911
6641;61646911
6642;61646847
6643;61646128
6644;61645574
6645;61645058
6646;61641704
6647;61641704
6648;61640118
6649;61638238
6650;61638010
6651;61637983
6652;61637467
6653;61634478
6654;61634478
6655;61628308
6656;61623065
6657;61622967
6658;61617482
6659;61615809
6660;61615809
6661;61615809
6662;61613434
6663;61613434
6664;61613014
6665;61605245
6666;61604257
6667;61601453
6668;61587060
6669;61583717
6670;61578613
6671;61578613
6672;61578296
6673;61576943
6674;61572496
6675;61571729
6676;61569856
6677;61569781
6678;61568462
6679;61564058
6680;61558728
6681;61553841
6682;61553841
6683;61553115
6684;61553026
6685;61550884
6686;61548837
6687;61548837
6688;61548449
6689;61547952
6690;61547952
6691;61547571
6692;61546829
6693;61543078
6694;61529993
6695;61529993
6696;61529993
6697;61529324
6698;61528101
6699;61527857
6700;61524811
6701;61521847
6702;61521103
6703;61521103
6704;61519586
6705;61513124
6706;61513124
6707;61511155
6708;61510352
6709;61506083
6710;61506083
6711;61506083
6712;61506083
6713;61505362
6714;61505362
6715;61505362
6716;61505362
6717;61502971
6718;61501691
6719;61495968
6720;61495968
6721;61492185
6722;61491578
6723;61491578
6724;61485148
6725;61483364
6726;61481192
6727;61480293
6728;61479202
6729;61477386
6730;61477322
6731;61477322
6732;61477322
6733;61475862
6734;61475677
6735;61469681
6736;61469681
6737;61468896
6738;61468896
6739;61468896
6740;61467125
6741;61467125
6742;61466272
6743;61464150
6744;61464022
6745;61457152
6746;61455009
6747;61454213
6748;61450026
6749;61444322
6750;61443245
6751;61440306
6752;61440306
6753;61439909
6754;61435939
6755;61434805
6756;61430956
6757;61430002
6758;61430002
6759;61429103
6760;61429103
6761;61429060
6762;61426655
6763;61425560
6764;61420887
6765;61419568
6766;61417987
6767;61417407
6768;61415541
6769;61415541
6770;61415541
6771;61415541
6772;61415541
6773;61414553
6774;61414101
6775;61412157
6776;61412157
6777;61411315
6778;61409314
6779;61406371
6780;61405814
6781;61405814
6782;61405223
6783;61405223
6784;61405223
6785;61404858
6786;61404477
6787;61404477
6788;61404477
6789;61403425
6790;61402736
6791;61402736
6792;61402056
6793;61400703
6794;61400703
6795;61400596
6796;61400411
6797;61400094
6798;61398654
6799;61389541
6800;61387896
6801;61387280
6802;61386545
6803;61385500
6804;61383937
6805;61382671
6806;61380670
6807;61378153
6808;61375189
6809;61373964
6810;61369617
6811;61361022
6812;61361022
6813;61361022
6814;61360340
6815;61358994
6816;61357928
6817;61357910
6818;61353310
6819;61353310
6820;61353310
6821;61349237
6822;61349130
6823;61348441
6824;61344350
6825;61342424
6826;61341589
6827;61339905
6828;61334096
6829;61331730
6830;61331495
6831;61325649
6832;61324127
6833;61323662
6834;61320545
6835;61319048
6836;61318416
6837;61315306
6838;61315306
6839;61315306
6840;61315306
6841;61312477
6842;61307028
6843;61304982
6844;61304982
6845;61304594
6846;61303791
6847;61301630
6848;61300756
6849;61300756
6850;61300005
6851;61298230
6852;61298230
6853;61296560
6854;61294762
6855;61294680
6856;61288421
6857;61288325
6858;61288325
6859;61287223
6860;61287223
6861;61287223
6862;61286445
6863;61285820
6864;61282308
6865;61280428
6866;61280428
6867;61280428
6868;61278936
6869;61276216
6870;61276045
6871;61276045
6872;61276045
6873;61276045
6874;61276045
6875;61276045
6876;61276045
6877;61276045
6878;61276045
6879;61274635
6880;61273686
6881;61271518
6882;61271062
6883;61270455
6884;61263329
6885;61258225
6886;61258225
6887;61258225
6888;61257365
6889;61256530
6890;61255179
6891;61253153
6892;61253153
6893;61251960
6894;61249824
6895;61249354
6896;61242331
6897;61240145
6898;61240145
6899;61237448
6900;61234861
6901;61233389
6902;61233389
6903;61232223
6904;61231388
6905;61229953
6906;61228851
6907;61226028
6908;61226028
6909;61226028
6910;61223740
6911;61223740
6912;61223352
6913;61217812
6914;61217495
6915;61215042
6916;61211663
6917;61211663
6918;61211663
6919;61206641
6920;61206641
6921;61206641
6922;61206641
6923;61204836
6924;61203111
6925;61201295
6926;61200859
6927;61200108
6928;61200108
6929;61196720
6930;61196720
6931;61196720
6932;61196720
6933;61195604
6934;61195604
6935;61195604
6936;61193788
6937;61192750
6938;61192750
6939;61192750
6940;61189163
6941;61188905
6942;61187835
6943;61187454
6944;61186758
6945;61186637
6946;61182724
6947;61182724
6948;61182432
6949;61182432
6950;61182432
6951;61182432
6952;61181501
6953;61181266
6954;61181266
6955;61181266
6956;61181266
6957;61179660
6958;61179297
6959;61178416
6960;61174122
6961;61174122
6962;61173013
6963;61171418
6964;61169584
6965;61168144
6966;61166549
6967;61165486
6968;61165116
6969;61164092
6970;61162294
6971;61158552
6972;61158552
6973;61156829
6974;61156252
6975;61151376
6976;61146920
6977;61145640
6978;61145626
6979;61145544
6980;61139203
6981;61138546
6982;61136926
6983;61136221
6984;61133823
6985;61129262
6986;61128477
6987;61128000
6988;61126871
6989;61126871
6990;61122200
6991;61122200
6992;61122200
6993;61122200
6994;61122200
6995;61120893
6996;61120893
6997;61120893
6998;61120249
6999;61119706
7000;61119097
7001;61118807
7002;61118586
7003;61118337
7004;61117819
7005;61117445
7006;61117445
7007;61115864
7008;61115864
7009;61115864
7010;61113361
7011;61113361
7012;61111570
7013;61111570
7014;61110397
7015;61109911
7016;61106705
7017;61106121
7018;61102475
7019;61101964
7020;61095956
7021;61095956
7022;61092077
7023;61092077
7024;61091986
7025;61091947
7026;61090507
7027;61090507
7028;61088036
7029;61088036
7030;61088036
7031;61085990
7032;61085944
7033;61085944
7034;61085944
7035;61085944
7036;61085944
7037;61084408
7038;61084408
7039;61080146
7040;61078145
7041;61078049
7042;61077659
7043;61077659
7044;61077659
7045;61074175
7046;61072637
7047;61070305
7048;61066196
7049;61065315
7050;61065315
7051;61065137
7052;61065137
7053;61065137
7054;61065137
7055;61065137
7056;61064341
7057;61063232
7058;61063232
7059;61063232
7060;61063232
7061;61062632
7062;61061605
7063;61060987
7064;61056501
7065;61054849
7066;61054849
7067;61052830
7068;61051785
7069;61050007
7070;61048216
7071;61046628
7072;61045063
7073;61043653
7074;61043653
7075;61042996
7076;61042996
7077;61042996
7078;61041232
7079;61040995
7080;61040251
7081;61038713
7082;61035382
7083;61032322
7084;61032322
7085;61030104
7086;61030104
7087;61029155
7088;61026006
7089;61024496
7090;61022698
7091;61019983
7092;61019983
7093;61019983
7094;61019983
7095;61019983
7096;61019983
7097;61017669
7098;61014598
7099;61014598
7100;61009918
7101;61007415
7102;61007415
7103;61007415
7104;60998856
7105;60997188
7106;60992262
7107;60990795
7108;60990496
7109;60989476
7110;60985360
7111;60983726
7112;60983726
7113;60983726
7114;60981789
7115;60981789
7116;60981789
7117;60981789
7118;60981789
7119;60981789
7120;60981789
7121;60981789
7122;60981789
7123;60981789
7124;60981593
7125;60980609
7126;60978476
7127;60975252
7128;60973899
7129;60973899
7130;60972530
7131;60972480
7132;60968585
7133;60966449
7134;60966449
7135;60966449
7136;60963595
7137;60962707
7138;60962707
7139;60961427
7140;60961427
7141;60960777
7142;60960777
7143;60960624
7144;60960624
7145;60960624
7146;60960624
7147;60960624
7148;60960624
7149;60958897
7150;60958897
7151;60958897
7152;60958897
7153;60958210
7154;60956323
7155;60954219
7156;60954219
7157;60954219
7158;60950690
7159;60946980
7160;60944716
7161;60943482
7162;60941894
7163;60941734
7164;60941734
7165;60940109
7166;60937287
7167;60937230
7168;60937038
7169;60934825
7170;60932500
7171;60932500
7172;60931882
7173;60928690
7174;60925502
7175;60922794
7176;60922794
7177;60920487
7178;60920277
7179;60916229
7180;60916229
7181;60914573
7182;60914573
7183;60914025
7184;60914025
7185;60913012
7186;60913012
7187;60912227
7188;60904643
7189;60901946
7190;60898158
7191;60897889
7192;60897889
7193;60897889
7194;60897889
7195;60897889
7196;60895831
7197;60895265
7198;60892792
7199;60892792
7200;60892792
7201;60892792
7202;60892792
7203;60892792
7204;60892792
7205;60892664
7206;60892664
7207;60891060
7208;60890357
7209;60889903
7210;60889903
7211;60889903
7212;60886501
7213;60880110
7214;60876980
7215;60871887
7216;60870244
7217;60868670
7218;60866559
7219;60866559
7220;60866541
7221;60866491
7222;60862607
7223;60862607
7224;60862404
7225;60858338
7226;60858338
7227;60857318
7228;60856038
7229;60855840
7230;60855566
7231;60852004
7232;60841335
7233;60839455
7234;60833559
7235;60830011
7236;60828932
7237;60828932
7238;60828932
7239;60828455
7240;60823764
7241;60823091
7242;60823091
7243;60823091
7244;60822915
7245;60819417
7246;60818799
7247;60818710
7248;60815657
7249;60815116
7250;60814943
7251;60812344
7252;60812091
7253;60811559
7254;60810891
7255;60810891
7256;60809985
7257;60804995
7258;60801458
7259;60798510
7260;60797807
7261;60797807
7262;60797020
7263;60796281
7264;60796281
7265;60791971
7266;60791971
7267;60791754
7268;60791754
7269;60791754
7270;60791708
7271;60791708
7272;60791708
7273;60789956
7274;60789956
7275;60789511
7276;60789511
7277;60788459
7278;60785872
7279;60781646
7280;60779773
7281;60779773
7282;60778372
7283;60777377
7284;60775853
7285;60775636
7286;60774438
7287;60772526
7288;60770870
7289;60770621
7290;60765898
7291;60765503
7292;60763114
7293;60757264
7294;60757264
7295;60757264
7296;60757264
7297;60757264
7298;60757264
7299;60754631
7300;60749787
7301;60749050
7302;60749050
7303;60748386
7304;60748386
7305;60747996
7306;60747996
7307;60744612
7308;60744612
7309;60744612
7310;60744612
7311;60743072
7312;60742351
7313;60742351
7314;60740165
7315;60731732
7316;60730566
7317;60730566
7318;60730566
7319;60728597
7320;60728597
7321;60728597
7322;60726678
7323;60724061
7324;60723461
7325;60723461
7326;60720216
7327;60717825
7328;60717355
7329;60716805
7330;60716805
7331;60716805
7332;60716659
7333;60715870
7334;60714918
7335;60713079
7336;60710236
7337;60710236
7338;60710236
7339;60706444
7340;60705972
7341;60705584
7342;60705470
7343;60703487
7344;60703487
7345;60703487
7346;60703409
7347;60702652
7348;60702652
7349;60702652
7350;60701778
7351;60701778
7352;60701778
7353;60699245
7354;60698990
7355;60698990
7356;60698225
7357;60695745
7358;60695745
7359;60694593
7360;60692261
7361;60692261
7362;60691177
7363;60691017
7364;60691017
7365;60691017
7366;60690011
7367;60690011
7368;60685046
7369;60683198
7370;60683198
7371;60679335
7372;60679335
7373;60676951
7374;60675155
7375;60673389
7376;60673325
7377;60673325
7378;60673318
7379;60672974
7380;60672974
7381;60672974
7382;60672974
7383;60670806
7384;60670489
7385;60670489
7386;60670489
7387;60670037
7388;60667087
7389;60667087
7390;60665360
7391;60664365
7392;60664365
7393;60664326
7394;60664059
7395;60663231
7396;60663231
7397;60663231
7398;60663231
7399;60660616
7400;60658711
7401;60658693
7402;60658234
7403;60657189
7404;60654271
7405;60650789
7406;60650173
7407;60650173
7408;60650173
7409;60650173
7410;60648770
7411;60648770
7412;60647992
7413;60647444
7414;60647323
7415;60645557
7416;60643823
7417;60642949
7418;60641854
7419;60639892
7420;60639892
7421;60639255
7422;60639091
7423;60635068
7424;60634703
7425;60634703
7426;60634703
7427;60634703
7428;60633658
7429;60630822
7430;60629186
7431;60629186
7432;60627865
7433;60627865
7434;60627865
7435;60627865
7436;60627235
7437;60626471
7438;60626197
7439;60626197
7440;60624125
7441;60624125
7442;60622302
7443;60622302
7444;60617020
7445;60617020
7446;60616751
7447;60616751
7448;60616687
7449;60616580
7450;60614280
7451;60614273
7452;60614273
7453;60614273
7454;60613157
7455;60609568
7456;60609568
7457;60608174
7458;60607503
7459;60606497
7460;60606497
7461;60602449
7462;60599533
7463;60599533
7464;60599533
7465;60599533
7466;60599533
7467;60598520
7468;60598520
7469;60596494
7470;60596291
7471;60596291
7472;60595727
7473;60595727
7474;60595727
7475;60594326
7476;60594326
7477;60591091
7478;60590648
7479;60590630
7480;60588106
7481;60583187
7482;60581211
7483;60580376
7484;60580134
7485;60579228
7486;60574868
7487;60574505
7488;60574505
7489;60570229
7490;60570108
7491;60570108
7492;60567418
7493;60567418
7494;60567418
7495;60567418
7496;60567083
7497;60565723
7498;60565310
7499;60564219
7500;60562855
7501;60560224
7502;60558294
7503;60552925
7504;60550568
7505;60550568
7506;60550568
7507;60549797
7508;60546662
7509;60546502
7510;60545083
7511;60545083
7512;60543292
7513;60543082
7514;60538480
7515;60536383
7516;60534795
7517;60534795
7518;60533348
7519;60533273
7520;60529816
7521;60529816
7522;60529816
7523;60529136
7524;60529136
7525;60529136
7526;60529136
7527;60529136
7528;60529136
7529;60528543
7530;60528543
7531;60522572
7532;60521926
7533;60516982
7534;60514839
7535;60514006
7536;60513598
7537;60512336
7538;60511177
7539;60509781
7540;60509781
7541;60508302
7542;60508302
7543;60507086
7544;60505701
7545;60498751
7546;60498751
7547;60495132
7548;60495132
7549;60495132
7550;60495132
7551;60493359
7552;60493359
7553;60489193
7554;60486902
7555;60486090
7556;60485985
7557;60485953
7558;60484082
7559;60483685
7560;60481517
7561;60481499
7562;60480810
7563;60480810
7564;60480550
7565;60476979
7566;60474889
7567;60474889
7568;60473730
7569;60470990
7570;60468320
7571;60466515
7572;60463323
7573;60463095
7574;60463095
7575;60463095
7576;60462965
7577;60462965
7578;60461564
7579;60459499
7580;60459499
7581;60457929
7582;60457338
7583;60457338
7584;60457338
7585;60457338
7586;60457338
7587;60457263
7588;60457263
7589;60457263
7590;60456948
7591;60456154
7592;60455789
7593;60454662
7594;60452558
7595;60447461
7596;60447123
7597;60446911
7598;60446726
7599;60446726
7600;60446612
7601;60446594
7602;60446594
7603;60446594
7604;60445784
7605;60443413
7606;60443413
7607;60442980
7608;60442980
7609;60442838
7610;60442838
7611;60442838
7612;60441558
7613;60435263
7614;60427989
7615;60427957
7616;60425707
7617;60422426
7618;60420681
7619;60418716
7620;60418716
7621;60413815
7622;60413815
7623;60408323
7624;60408323
7625;60406781
7626;60406016
7627;60401745
7628;60399454
7629;60397542
7630;60396928
7631;60396426
7632;60393661
7633;60391646
7634;60391646
7635;60391646
7636;60391646
7637;60391646
7638;60391646
7639;60391646
7640;60391646
7641;60391646
7642;60391646
7643;60391646
7644;60391646
7645;60391646
7646;60391646
7647;60391646
7648;60390455
7649;60389677
7650;60389677
7651;60389677
7652;60389531
7653;60386414
7654;60385789
7655;60385522
7656;60385522
7657;60385433
7658;60385433
7659;60379619
7660;60379619
7661;60379619
7662;60379619
7663;60379619
7664;60379619
7665;60379569
7666;60378168
7667;60378168
7668;60373477
7669;60371679
7670;60369984
7671;60368512
7672;60368512
7673;60368512
7674;60368028
7675;60365078
7676;60364161
7677;60363967
7678;60363967
7679;60363967
7680;60362986
7681;60362210
7682;60360864
7683;60360234
7684;60360113
7685;60359196
7686;60356727
7687;60353108
7688;60351694
7689;60347735
7690;60345905
7691;60345905
7692;60345905
7693;60345905
7694;60345905
7695;60345905
7696;60344657
7697;60344657
7698;60344657
7699;60344657
7700;60344657
7701;60344657
7702;60344529
7703;60342909
7704;60341508
7705;60339756
7706;60339717
7707;60339717
7708;60339717
7709;60339717
7710;60335124
7711;60330180
7712;60329598
7713;60329242
7714;60328261
7715;60326844
7716;60325201
7717;60323969
7718;60323969
7719;60323969
7720;60323969
7721;60321676
7722;60321676
7723;60321676
7724;60320656
7725;60316362
7726;60307630
7727;60307242
7728;60306813
7729;60306813
7730;60304591
7731;60301200
7732;60301200
7733;60298932
7734;60295427
7735;60295320
7736;60295320
7737;60295320
7738;60292267
7739;60287206
7740;60282999
7741;60282547
7742;60274212
7743;60272948
7744;60271248
7745;60270395
7746;60268519
7747;60267506
7748;60267506
7749;60267171
7750;60266710
7751;60266265
7752;60261656
7753;60260910
7754;60260910
7755;60260497
7756;60260497
7757;60260166
7758;60259370
7759;60256036
7760;60254117
7761;60252340
7762;60250567
7763;60249903
7764;60249903
7765;60249903
7766;60249903
7767;60249796
7768;60248840
7769;60248840
7770;60248840
7771;60248000
7772;60245253
7773;60245253
7774;60245253
7775;60245253
7776;60245253
7777;60245253
7778;60245253
7779;60245253
7780;60244525
7781;60243544
7782;60242321
7783;60242321
7784;60242321
7785;60241874
7786;60241034
7787;60241034
7788;60241034
7789;60237858
7790;60236756
7791;60236756
7792;60236756
7793;60235768
7794;60235768
7795;60235768
7796;60233913
7797;60232334
7798;60224316
7799;60223417
7800;60223417
7801;60223417
7802;60223417
7803;60221786
7804;60216262
7805;60216127
7806;60215018
7807;60215018
7808;60215018
7809;60213914
7810;60212965
7811;60212965
7812;60210811
7813;60209937
7814;60209645
7815;60209645
7816;60208447
7817;60205159
7818;60204573
7819;60203795
7820;60203795
7821;60203795
7822;60202483
7823;60202483
7824;60202483
7825;60200938
7826;60200938
7827;60200938
7828;60200938
7829;60200938
7830;60200500
7831;60200500
7832;60200500
7833;60199966
7834;60199966
7835;60199966
7836;60199966
7837;60197246
7838;60197246
7839;60197246
7840;60196977
7841;60196977
7842;60195156
7843;60195010
7844;60192594
7845;60192594
7846;60186214
7847;60186043
7848;60184590
7849;60183061
7850;60181402
7851;60181231
7852;60177724
7853;60175591
7854;60173423
7855;60170046
7856;60169147
7857;60162494
7858;60162494
7859;60162494
7860;60161143
7861;60160707
7862;60158154
7863;60155788
7864;60155667
7865;60155628
7866;60155329
7867;60155329
7868;60153239
7869;60153239
7870;60153239
7871;60152906
7872;60152436
7873;60151843
7874;60150638
7875;60150232
7876;60150015
7877;60150015
7878;60149276
7879;60149276
7880;60149276
7881;60148167
7882;60148167
7883;60148167
7884;60146547
7885;60140505
7886;60140010
7887;60135020
7888;60133432
7889;60132330
7890;60132330
7891;60132330
7892;60132330
7893;60132330
7894;60132330
7895;60131805
7896;60131132
7897;60131132
7898;60131132
7899;60130062
7900;60130062
7901;60130062
7902;60129957
7903;60129957
7904;60126167
7905;60124643
7906;60122507
7907;60122101
7908;60120812
7909;60119226
7910;60117855
7911;60117111
7912;60111471
7913;60110031
7914;60110031
7915;60106862
7916;60106606
7917;60105568
7918;60098472
7919;60091086
7920;60089217
7921;60085553
7922;60082233
7923;60080232
7924;60080232
7925;60077574
7926;60077574
7927;60076134
7928;60075192
7929;60074795
7930;60072506
7931;60072310
7932;60071952
7933;60071952
7934;60071952
7935;60070665
7936;60070359
7937;60069307
7938;60067562
7939;60058620
7940;60058620
7941;60058620
7942;60058620
7943;60058620
7944;60058620
7945;60058008
7946;60058008
7947;60054376
7948;60052973
7949;60051234
7950;60051234
7951;60047271
7952;60047271
7953;60047225
7954;60047225
7955;60047225
7956;60045217
7957;60044841
7958;60044108
7959;60044108
7960;60044108
7961;60044108
7962;60043038
7963;60042349
7964;60035714
7965;60035714
7966;60035714
7967;60035714
7968;60034085
7969;60033688
7970;60033688
7971;60033688
7972;60033389
7973;60030699
7974;60027685
7975;60025054
7976;60025054
7977;60025054
7978;60024931
7979;60024931
7980;60021312
7981;60019927
7982;60019877
7983;60018088
7984;60010084
7985;60009573
7986;60009573
7987;60004505
7988;60003620
7989;60003620
