CodeCIS;ID_gp_gen
66627053;701
66627847;366
66627936;33
66628041;150
66628187;196
66628949;1219
66628995;969
66629296;1245
66630380;1208
66632118;902
66632634;26
66636255;1550
66638135;882
66638701;1132
66640008;1733
66640136;725
66640556;136
66642660;699
66643449;852
66645368;280
66647757;450
66648962;1241
66649103;382
66649523;675
66650493;981
66651741;716
66652793;56
66652957;280
66654374;566
66656261;321
66657616;719
66658999;234
66659784;561
66660758;1040
66661511;1488
66661536;341
66662862;188
66663373;1346
66664062;1255
66664532;301
66666597;1111
66669650;703
66669675;940
66670503;460
66671459;1353
66671854;1422
66673392;1105
66680020;29
66681599;1238
66682217;699
66682249;1344
66682612;1088
66682740;1253
66683810;280
66685697;108
66687082;1323
66688298;1106
66689553;1528
66690363;337
66690776;968
66693128;578
66693651;1372
66694073;881
66694372;1165
66694664;1569
66695638;677
66696583;369
66698869;1694
66700754;884
66702214;1346
66704005;1258
66705776;1480
66707204;1051
66708441;1389
66710638;111
66711708;288
66716961;1117
66717134;79
66718567;968
66718898;1332
66720194;447
66721022;77
66721517;1420
66726119;364
66726382;1694
66728497;797
66729161;99
66729407;1373
66730060;1494
66730224;1362
66730562;670
66731810;678
66732022;105
66732143;177
66732677;1294
66738616;1305
66739091;767
66739636;79
66739814;610
66740318;1372
66740581;863
66741847;1506
66744380;1192
66745660;1345
66746278;936
66747729;1361
66748343;150
66749235;539
66749541;544
66750312;645
66750351;698
66750643;1441
66750668;1505
66751033;109
66751688;866
66752651;170
66754951;188
66755220;1131
66758106;942
66763498;650
66763637;968
66765727;884
66766640;1685
66768812;668
66769501;600
66770635;590
66771566;447
66771694;1250
66771790;223
66772497;14
66773421;884
66773446;146
66773987;1687
66774427;489
66775917;865
66777665;1360
66778233;1176
66781076;304
66781603;1075
66782630;656
66782833;705
66783522;943
66785587;616
66785733;217
66787378;948
66787677;971
66788028;415
66788131;258
66788804;971
66791145;434
66791234;1169
66791654;1283
66793438;694
66794579;1212
66795019;35
66796142;270
66797212;1751
66797543;1740
66797785;367
66798225;242
66798645;110
66799793;819
66801059;1254
66801276;756
66801493;332
66801671;1502
66802129;353
66802385;1253
66802809;819
66803875;175
66804443;1132
66805883;553
66806921;782
66808395;892
66809134;1375
66810994;1434
66811249;1377
66813969;1143
66814925;88
66815482;276
66815596;1675
66818044;1245
66818261;538
66819541;1520
66819566;666
66820789;1041
66822683;276
66822733;309
66823988;190
66824150;1485
66824200;237
66824474;1392
66824855;351
66825195;1469
66826137;451
66829350;705
66829489;272
66830566;1190
66832994;969
66834109;340
66834290;97
66835563;1228
66835684;1733
66836715;148
66837265;293
66837710;534
66838901;1679
66840005;1239
66840375;888
66842127;1705
66842294;825
66842981;1486
66843923;1446
66844441;1051
66845027;348
66845664;619
66847149;865
66848087;455
66848183;1664
66848258;1027
66849292;69
66849787;819
66851311;1733
66851724;1214
66851902;766
66852331;1470
66852413;424
66852477;1266
66853013;157
66854364;1325
66854713;112
66855039;1377
66855936;1435
66857620;249
66858302;61
66859596;367
66860602;969
66861654;1614
66862471;930
66862731;1658
66862998;1253
66864369;1127
66864885;938
66865026;1178
66866758;108
66867148;1209
66868061;63
66869238;1380
66869373;1254
66870190;846
66870692;580
66870977;711
66871876;135
66873005;521
66873350;649
66873927;1469
66874153;1416
66875942;1305
66876713;1314
66877701;1286
66877886;273
66879143;818
66879969;998
66880843;1634
66881233;801
66881532;1245
66882723;1424
66883896;402
66886839;698
66887599;938
66889582;1125
66890524;1397
66892557;700
66892945;164
66894145;1046
66895425;853
66895806;550
66895877;32
66900025;1491
66900121;1490
66900840;494
66901771;1287
66902357;194
66902841;1104
66902987;1117
66903224;1552
66903295;1211
66903345;482
66904340;424
66904792;80
66905182;1731
66906619;21
66907450;1804
66907589;1380
66908367;1207
66915066;1306
66916798;148
66917327;815
66920120;1105
66920654;1592
66921126;158
66921845;780
66921973;1448
66922032;923
66923928;1581
66925249;478
66925605;272
66927702;437
66928996;562
66929112;1042
66929913;159
66931921;80
66932763;403
66933317;1376
66933705;913
66934084;858
66934180;582
66935695;756
66940678;1385
66941495;787
66942362;666
66944751;587
66944872;561
66946396;1262
66946962;641
66947007;1300
66948867;926
66950163;1247
66950291;865
66950512;1665
66950569;820
66951176;1247
66951450;502
66951557;56
66952196;25
66952723;102
66953323;1259
66953992;1086
66955317;1678
66956006;283
66958039;1026
66958765;1256
66960887;1547
66961131;1687
66961409;496
66962240;1528
66962272;1531
66963221;740
66964138;413
66964914;717
66966146;1761
66968706;374
66971613;364
66972380;662
66973016;943
66974004;952
66974890;910
66976215;629
66977744;111
66978141;1113
66978789;1056
66979948;1550
66980320;317
66980904;1507
66981696;94
66981995;1548
66982271;1266
66982990;1258
66984016;892
66984913;196
66986355;293
66986800;591
66987140;1542
66987336;1610
66987514;1743
66987884;1278
66988915;1246
66991231;1105
66991594;979
66992917;292
66993741;1489
66994081;1313
66994658;332
66996659;1402
66997921;447
66998037;1039
66999267;1332
67002485;736
67003384;1563
67003701;1046
67005129;164
67005296;1127
67005951;78
67006875;280
67007518;1068
67008214;1125
67008260;914
67008933;1132
67011139;175
67013115;1802
67013236;1025
67013880;655
67015625;1422
67015785;1080
67016410;1506
67017829;582
67018272;497
67019171;455
67020316;1056
67020451;484
67020818;1472
67021350;1041
67023052;374
67024791;451
67024873;1039
67024930;1104
67025516;404
67026340;494
67027289;340
67029888;566
67030068;1421
67031476;1415
67031711;54
67032076;463
67032667;818
67034369;853
67034465;500
67035859;367
67036338;831
67037066;131
67037109;1541
67037244;1341
67037301;102
67038894;911
67039099;942
67040436;795
67040450;310
67041972;1419
67042647;1359
67044235;424
67045967;257
67049047;1025
67049435;1063
67050149;1258
67050252;1505
67050747;963
67050829;911
67050875;81
67052164;1493
67054585;435
67055370;1193
67055616;968
67055840;1585
67055858;1685
67056604;1118
67057492;1228
67058644;1100
67059059;1560
67059408;913
67061569;141
67061829;1178
67064661;1521
67065998;1418
67066018;891
67066242;1519
67067668;1497
67070657;960
67071218;1499
67072996;969
67073354;891
67075622;1440
67076845;621
67078561;699
67082887;404
67082976;937
67086191;874
67086615;820
67087471;848
67088979;831
67089180;1586
67091719;310
67093136;861
67093855;826
67095030;1333
67095518;1494
67098208;1461
67099858;201
67100890;519
67101191;610
67101782;1223
67102090;494
67102368;1476
67102553;620
67102813;138
67103203;372
67104586;164
67105161;242
67105745;49
67105909;1584
67107098;435
67107269;1210
67108093;1381
67111196;917
67113350;604
67114872;1550
67115586;342
67116396;23
67119741;936
67120494;928
67121653;346
67122698;74
67123316;1453
67124076;1479
67124126;354
67124642;812
67126561;174
67126700;1721
67127720;668
67127834;196
67128815;1387
67131252;1547
67131291;1734
67131754;147
67132571;964
67133883;954
67136192;280
67136370;747
67136527;1390
67136573;489
67136662;232
67137038;1022
67139288;559
67140059;105
67140810;146
67143411;764
67143532;913
67144513;1728
67145106;1479
67145743;490
67147922;1369
67153708;1695
67154226;1538
67154354;75
67157336;1535
67160948;943
67160962;659
67162059;176
67163702;961
67164882;1394
67164971;630
67166495;379
67167309;1345
67167437;257
67168464;1106
67169534;940
67172690;1720
67174271;1027
67175074;367
67175793;1500
67175964;1355
67177709;269
67177933;700
67178526;991
67181376;1025
67182371;401
67182791;1096
67183046;940
67183929;1176
67184059;884
67185182;1746
67185588;1479
67185951;1467
67186747;164
67187799;136
67189202;939
67191961;1282
67193026;1126
67193204;196
67194943;1637
67195461;68
67197409;346
67199506;973
67200677;668
67202055;915
67203082;1784
67203709;1416
67203730;1036
67204056;104
67204946;1105
67205012;96
67206630;78
67207102;1593
67207458;1665
67208161;260
67208695;1258
67210002;387
67211976;77
67212074;31
67214342;214
67214495;1033
67215405;260
67216133;1120
67216140;1257
67216375;1384
67216628;798
67218369;1536
67219535;1103
67222054;779
67222296;156
67224906;815
67225100;222
67226227;1773
67226654;601
67227749;1202
67228961;668
67229134;638
67229700;825
67230236;1142
67230332;1219
67230581;192
67231427;762
67232155;711
67232333;1549
67232600;301
67233727;831
67234658;508
67235518;17
67235735;31
67236328;1771
67236577;146
67237394;1166
67240789;602
67240910;601
67241909;1134
67243269;1250
67243333;705
67244645;952
67245028;769
67245747;944
67246258;933
67247075;710
67247812;1377
67248405;1212
67248985;481
67252364;351
67252909;619
67256619;1482
67257660;657
67258709;310
67260521;199
67260756;655
67263364;972
67265949;1024
67267195;1569
67270558;616
67271293;659
67271457;1019
67273757;1314
67275313;1706
67276995;807
67277944;1418
67279404;1560
67279692;1361
67280381;630
67281476;1341
67283331;864
67284159;98
67284426;372
67286039;1314
67286263;1343
67286345;1105
67286548;940
67288175;746
67288307;1510
67289786;1152
67291171;1313
67291972;191
67292184;782
67292654;622
67294185;1062
67294573;17
67295383;1059
67297982;418
67298098;1383
67298504;365
67298721;1655
67298970;1469
6729930700%;835
67299595;1472
67299638;432
67300396;1471
67300599;1602
67300994;1251
67305219;701
67305500;981
67306342;1096
67306538;1242
67306926;824
67308293;1119
67311485;1552
67311535;1489
67312014;498
67312982;1003
67315124;331
67316347;1314
67318234;95
67319215;1174
67319674;350
67320057;650
67320609;351
67320915;40
67323808;1348
67324543;1492
67324714;996
67326252;1250
67326619;395
67326843;1323
67327169;1367
67329056;426
67330546;1501
67332102;1245
67332981;1120
67334039;902
67335269;32
67336061;354
67336111;1497
67336588;1498
67337081;1772
67338386;1197
67338660;105
67341457;1397
67341610;795
67344026;380
67344332;113
67345231;82
67346461;33
67346657;714
67346714;422
67350239;340
67351070;865
67351273;1253
67351394;1132
67351818;1188
67352838;1148
67353961;236
67353986;942
67354892;659
67355243;776
67356046;901
67357066;846
67357301;1227
67360468;551
67363642;113
67364616;349
67364819;883
67365141;963
67365440;1772
67366752;678
67367256;703
67368301;57
67370590;291
67373049;1092
67373259;1420
67376038;1042
67376675;796
67377300;1446
67379949;917
67381131;1733
67383303;1492
67385005;518
67385172;150
67386324;357
67388994;1548
67389167;175
67390276;1052
67390486;1282
67392010;619
67392156;963
67392245;1411
67392252;1026
67392284;455
67392754;1678
67393849;587
67396382;655
67396934;322
67398390;1246
67398796;729
67399300;756
67399371;979
67400044;1308
67402045;826
67402230;491
67402554;351
67402789;939
67403581;1020
67405194;882
67406111;463
67406905;1361
67406937;150
67407786;1242
67409050;620
67410088;148
67410227;1733
67410387;1120
67411585;670
67411717;207
67412121;1051
67413458;1423
67415847;1423
67418398;382
67418601;754
67419870;206
67421348;666
67422090;1390
67422400;82
67423363;1248
67423559;26
67423566;1323
67424846;306
67426103;953
67426893;581
67427632;1155
67431292;892
67432348;26
67432693;310
67432729;1172
67433044;1608
67433083;1104
67433286;1785
67436599;1392
67436923;207
67439271;715
67442641;933
67442659;1078
67443608;409
67444539;1210
67446077;271
67446853;302
67447122;436
67448861;156
67450136;350
67450809;289
67451334;1733
67451779;1332
67452913;104
67453787;1091
67458161;348
67458460;1154
67459306;148
67459644;1052
67460027;620
67460721;331
67461428;1519
67461691;1295
67461944;749
67462665;972
67463468;1440
67464926;457
67465476;257
67466069;1390
67466119;1216
67467071;1193
67467438;1025
67467872;863
67468515;824
67468668;1640
67470427;1492
67471714;466
67471874;711
67475449;1586
67476519;891
67476946;121
67477293;1259
67477432;34
67477845;595
67478160;510
67478769;923
67479166;1026
67480229;169
67480631;767
67481345;825
67481950;849
67482059;963
67482148;1573
67482194;694
67483990;1065
67486011;442
67487309;1105
67489178;1468
67489185;480
67490401;711
67490967;587
67491282;1405
67491478;1414
67491777;640
67492391;216
67494588;1664
67494645;1026
67495373;33
67496824;1659
67497837;1479
67497940;1388
67498202;1240
67501673;948
67502120;1278
67502280;1480
67504185;60
67505376;1688
67505593;83
67507637;849
67508326;969
67508504;1419
67508618;102
67509104;1132
67510932;721
67511468;623
67512883;1254
67513540;257
67513654;1308
67514820;394
67515025;1258
67515484;496
67515491;912
67516166;1066
67516383;802
67517243;961
67517909;1041
67519707;1117
67519721;846
67520378;1509
67521074;83
67522920;1546
67523100;764
67523118;1159
67525425;1219
67526662;891
67527433;1087
67527910;1171
67528193;1250
67528535;353
67528574;56
67530760;546
67534940;1507
67535280;502
67535309;1
67536172;1026
67536813;845
67537107;135
67537203;1014
67538433;570
67538668;1471
67539962;332
67540142;1361
67540950;1197
67541600;53
67543971;725
67545591;1733
67546939;1479
67547090;32
67547553;1804
67548121;676
67548153;831
67552319;129
67554786;1125
67555436;650
67555468;979
67555564;1657
67557063;1491
67557907;13
67560839;762
67560860;615
67564848;1543
67565156;625
67566016;480
67567004;1362
67567399;1226
67567958;1223
67568693;660
67569927;1304
67571547;1037
67572072;234
67572325;758
67575816;350
67576284;622
67576423;1104
67578132;1757
67578431;653
67579330;289
67579483;1220
67580471;1369
67580959;1425
67582006;767
67584217;306
67584249;924
67586588;694
67587081;1127
67587238;150
67587245;1029
67588728;129
67590960;1576
67593173;1410
67594364;352
67594656;1072
67597823;935
67598964;591
67600276;1388
67602487;831
67607160;521
67607630;1312
67607908;1079
67607954;915
67610562;1255
67610765;593
67613380;1253
67613590;493
67616145;1257
67616985;175
67617382;169
67617681;53
67619878;1195
67620962;1341
67623129;379
67623353;60
67623734;251
67623809;417
67625856;971
67626221;615
67626285;888
67626755;1417
67627106;1243
67627533;795
67628724;1416
67630038;1672
67630127;1270
67630472;418
67630807;1136
67631396;201
67632060;569
67632249;811
67632968;934
67633493;795
67633600;213
67633778;482
67633828;1756
67634570;310
67635925;811
67637196;1421
67637794;526
67637812;969
67638743;1052
67642040;83
67642478;165
67643224;1037
67645691;561
67646277;50
67647055;616
67647226;754
67649063;1468
67649914;873
67652611;670
67655493;249
67655664;711
67656556;457
67657117;1091
67657188;903
67657505;1050
67658315;1760
67660704;836
67661578;956
67662114;144
67666657;1158
67667652;782
67669621;295
67671540;1479
67672514;106
67673769;701
67673826;815
67675179;561
67676765;664
67677454;836
67678848;762
67680190;478
67682501;1028
67684210;863
67684580;127
67684694;1270
67685458;780
67685910;680
67686574;893
67687320;1246
67688842;1029
67688899;86
67688988;764
67689759;531
67690302;1344
67692214;1660
67692495;640
67696401;802
67697019;726
67697485;1020
67698690;1072
67698929;1091
67699080;754
67699283;927
67700337;1737
67701065;1106
67701122;1223
67701396;1290
67701695;106
67701859;351
67702384;1118
67703098;1051
67705334;372
67705882;1572
67706265;189
67707794;148
67708686;630
67709496;102
67710121;942
67710406;1074
67710783;350
67711814;103
67711999;794
67713231;1347
67713249;79
67714810;1250
67717137;1257
67717315;954
67717735;969
67719654;711
67719818;1209
67720261;1362
67720286;1103
67720806;198
67722294;981
67722611;730
67722892;374
67723873;1248
67724288;883
67725963;1546
67727277;521
67727640;724
67728468;447
67728742;236
67729292;1418
67730031;232
67732107;969
67732819;714
67733508;1191
67734097;415
67736575;82
67737307;107
67737951;917
67738409;1231
67738754;28
67739354;1415
67739404;696
67739518;690
67740449;322
67740837;953
67741362;1314
67743961;619
67744718;384
67745624;43
67750518;104
67751851;1178
67752024;431
67755974;1096
67756040;1049
67759759;28
67760505;659
67760537;1314
67760715;963
67762488;914
67762538;1574
67763864;36
67764293;1280
67764717;1574
67765751;729
67768231;1347
67769237;853
67769625;526
67769949;372
67770143;448
67770321;1242
67771398;80
67771462;348
67774362;1392
67774686;699
67777579;1749
67780625;1290
67780949;120
67781613;264
67781741;265
67782430;1009
67783870;165
67785031;1494
67785298;1171
67785736;214
67787406;1012
67787559;81
67788604;288
67791290;373
67791479;969
67791835;504
67793327;172
67794055;892
67794532;237
67794646;1440
67801877;1236
67802737;300
67803141;348
67803383;301
67805530;1336
67806600;1084
67807225;1344
67807816;823
67810844;1322
67811024;1049
67811330;434
67812927;931
67813947;847
67816174;1010
67817899;531
67818129;1402
67818595;364
67823902;1447
67824210;998
67824655;356
67825052;997
67826738;357
67827128;969
67828244;928
67828333;175
67828454;91
67828486;1384
67829054;1066
67829684;396
67830373;1582
67831258;737
67835655;156
67836853;466
67836928;780
67837026;1256
67838060;341
67838085;1199
67838110;532
67838740;1251
67839212;281
67839422;1188
67840467;1259
67842151;1201
67844330;1439
67846534;1480
67846744;1246
67847091;150
67848898;1550
67849530;1503
67851022;568
67851467;270
67851855;1526
67852074;1067
67853564;504
67853728;826
67855921;1252
67856329;1416
67856578;864
67856966;604
67858369;1463
67860306;1421
67860651;194
67861116;103
67862809;1125
67862887;1421
67863213;418
67863626;849
67865164;1360
67866017;1026
67866323;195
67866775;1346
67866864;1373
67868694;812
67869725;53
67871167;1472
67873638;435
67873780;610
67873887;1253
67874804;368
67874829;452
67875450;1391
67876196;480
67876680;1024
67876869;1317
67877152;389
67880084;1407
67880440;1010
67880547;369
67881866;562
67884200;1026
67885003;1266
67885398;1279
67885882;294
67886475;272
67886888;1038
67887431;302
67889980;1685
67890598;263
67890616;68
67891013;180
67896334;792
67897258;736
67899241;854
67899960;70
67900882;140
67901945;861
67902118;1010
67902901;1436
67904496;272
67905662;1180
67906013;1164
67906796;894
67907108;348
67907535;60
67909536;611
67910613;1274
67911252;893
67913043;1484
67913100;1237
67913552;243
67914540;1528
67917134;545
67917554;795
67917629;423
67918211;1079
67918713;310
67920600;103
67925273;893
67928173;1249
67928853;14
67932983;532
67933697;1441
67934781;980
67935417;1649
67936106;714
67937311;455
67937514;663
67938406;579
67939013;532
67939611;140
67940243;980
67941085;1283
67941295;733
67941726;409
67942073;1782
67942333;12
67943111;811
67943809;368
67947298;950
67947540;1501
67948731;395
67949737;498
67949751;354
67950433;700
67951179;79
67951706;782
67952249;117
67952772;893
67953657;562
67954061;74
67954321;490
67954403;493
67955252;580
67955373;1372
67955409;743
67957958;1046
67959261;1349
67959838;1406
67961508;621
67961807;131
67961853;440
67962026;533
67963338;1686
67965563;1593
67969992;1276
67970560;814
67970934;1501
67971737;353
67971897;831
67972216;969
67972821;930
67973040;406
67973656;1252
67973720;1599
67974498;704
67976474;719
67979050;1331
67981763;1111
67982527;1381
67983981;1506
67984909;189
67985231;928
67986059;361
67988035;1336
67989653;146
67992884;935
67992973;1240
67993388;14
67995040;14
67997205;387
67997721;1294
68001016;963
68001023;1005
68001614;1547
68003070;1745
68004005;1373
68004603;1010
68006209;698
68006305;1493
68008765;824
68009365;411
68009657;1404
68009803;55
68011537;1086
68011551;1245
68013125;381
68014323;1034
68015158;89
68015560;424
68015603;369
68016662;746
68020867;1479
68022188;702
68022576;1383
68022786;413
68024456;1243
68025526;350
68025857;124
68026076;417
68026724;544
68027192;896
68028166;1033
68029478;116
68029656;604
68035506;601
68035755;1392
68036348;297
68036693;914
68037642;1267
68037788;911
68038089;986
68039643;354
68039999;1131
68040364;306
68040834;622
68042657;94
68043798;903
68045361;59
68045849;831
68046036;1507
68046157;1150
68049089;307
68049705;1274
68050052;766
68052288;1099
68053454;2
68053582;28
68054595;23
68054823;128
68055124;463
68055697;1255
68056436;1075
68057730;1306
68058063;393
68058227;1377
68062738;826
68063719;360
68065816;847
68066416;437
68067589;713
68070731;655
68074594;1621
68075899;1250
68076314;76
68077576;795
68077882;1212
68078991;101
68079036;382
68079965;1027
68080063;394
68080241;1214
68080825;95
68082491;1375
68082865;1105
68083942;1403
68086109;232
68086867;568
68088245;601
68088334;1380
68088430;150
68091113;1576
68093452;346
68094554;1415
68095898;276
68096904;467
68099448;1739
68099640;1262
68100377;1418
68101988;433
68103252;732
68104607;146
68104646;1015
68106017;1574
68106394;242
68106558;1419
68107539;1519
68107934;892
68108025;715
68109682;820
68110962;1100
68112792;147
68114697;1180
68115596;894
68115977;448
68116292;146
68117871;32
68118158;917
68119000;1741
68121033;13
68121332;819
68122911;340
68123098;1459
68123109;1019
68123988;120
68125487;196
68125932;914
68126062;87
68127381;1355
68128273;97
68129222;671
68129457;1666
68130153;1421
68131878;49
68131903;199
68133135;526
68133466;140
68134034;1212
68134917;195
68135556;265
68135773;1583
68136868;896
68137653;91
68138972;1027
68139273;1304
68139818;1332
68139992;884
68140336;1375
68142878;192
68143802;591
68144249;156
68144352;1189
68144384;1312
68144676;1103
68144936;1666
68145486;841
68147462;1416
68147811;1322
68147971;466
68149328;841
68153561;1022
68155046;866
68155950;1353
68156080;1010
68156269;1099
68156283;1371
68156358;61
68156835;802
68158195;467
68159048;494
68159596;258
68162083;323
68162667;1092
68162770;1698
68162966;893
68165033;1037
68167080;1194
68167148;81
68169512;351
68170799;95
68172597;1151
68174566;1722
68175216;1391
68176802;268
68178924;242
68178995;1326
68179809;972
68179830;77
68181404;629
68181443;822
68182495;196
68182805;758
68183914;1405
68184425;427
68186013;1146
68186440;1627
68187446;442
68188295;491
68188391;815
68190271;1246
68193278;1550
68194106;1307
68196071;31
68196114;937
68196979;1529
68198108;1226
68198987;1422
68200527;826
68201593;894
68203174;615
68204269;157
68205182;1392
68209070;678
68209152;164
68209202;552
68209355;940
68212077;914
68214142;1772
68217804;140
68217868;1503
68218639;101
68220145;83
68220323;1419
68220693;1051
68220711;1392
68220832;1557
68220857;435
68222025;1419
68227652;535
68228291;1584
68228761;915
68229297;158
68229767;457
68230207;898
68232350;804
68232578;915
68232927;1211
68233840;802
68233897;1742
68235154;831
68238175;367
68238481;891
68238848;93
68239028;1276
68241075;1380
68241082;448
68241207;70
68242177;299
68243717;1532
68243770;1472
68246300;1312
68247092;700
68250156;414
68250551;111
68251475;825
68253896;1284
68256084;1254
68256216;729
68256579;1147
68257528;1362
68257752;1334
68259372;1022
68259696;998
68261117;551
68262500;509
68263545;1267
68265101;1410
68265172;792
68266705;591
68267102;365
68267981;1012
68268147;232
68268898;1120
68268955;796
68269128;622
68270924;187
68272067;1119
68272505;466
68272626;713
68276457;1061
68276514;296
68278216;1402
68278771;1135
68278928;1173
68280975;1725
68282830;1194
68283252;790
68283672;994
68284564;1142
68288712;285
68289554;145
68291007;464
68291548;614
68293225;387
68293517;1321
68296050;327
68296221;1437
68297693;165
68298553;1447
68299979;51
68300050;1410
68300285;174
68301184;1161
68301348;1344
68302496;1027
68303281;1135
68303445;113
68303979;698
68305211;1290
68307397;1403
68307714;1583
68310468;1491
68311278;1228
68311716;827
68311869;502
68312864;852
68313699;290
68314018;461
68314370;435
68315675;1384
68316389;703
68316916;1274
68318486;272
68319595;32
68320252;235
68320366;1392
68321824;600
68322100;1072
68323120;1419
68323960;780
68325609;88
68328338;431
68329212;468
68329714;177
68330684;1413
68330816;1543
68333189;1733
68333591;333
68333709;1039
68334241;621
68336954;1727
68337141;1463
68337369;243
68337593;517
68337885;847
68340917;1247
68341392;356
68343016;53
68344004;1037
68346119;112
68347107;780
68347388;33
68348757;831
68349332;1246
68349364;1344
68350199;1518
68351486;1474
68351657;530
68351874;310
68352264;1263
68352481;827
68352766;1118
68353583;1242
68353811;1348
68353836;496
68353989;411
68354386;911
68354703;257
68355004;548
68355716;493
68355730;102
68355755;323
68356259;94
68356362;346
68356857;691
68358114;1088
68359312;1075
68360453;432
68361352;432
68362319;730
68363595;1002
68364341;121
68364551;1529
68365411;1536
68366100;1490
68368941;500
68368966;1464
68369527;656
68369993;939
68370262;790
68370337;1176
68370390;98
68370547;819
68371574;1663
68371745;861
68373205;980
68373924;1666
68374652;1253
68377328;1451
68377584;1019
68377940;401
68379126;1268
68380153;450
68380281;156
68382834;1250
68382930;106
68383021;630
68389476;676
68389896;1179
68391071;521
68392419;1476
68393389;1419
68395529;1578
68396830;1104
68396894;948
68397042;1356
68398945;1252
68399214;982
68399755;1485
68399919;324
68401423;490
68402767;186
68403716;396
68405756;1020
68406840;1363
68408122;351
68410194;848
68410372;1421
68411798;531
68412722;629
68413450;350
68414068;1255
68414260;1790
68414328;276
68415316;1261
68416845;787
68417826;280
68418180;1210
68419357;914
68419617;881
68420651;827
68423188;709
68424233;304
68424379;913
68425029;272
68425602;1552
68426120;1193
68427304;23
68427382;436
68428349;1136
68429942;1106
68430364;1208
68430688;1386
68432874;1248
68434003;1385
68434537;659
68435557;690
68435621;102
68435767;1027
68436246;1258
68437921;831
68437953;175
68438628;864
68439420;1282
68439477;1464
68440383;900
68440390;935
68440789;230
68444182;754
68445366;493
68446952;740
68447292;528
68447342;145
68448202;366
68451230;660
68452567;1037
68455307;849
68455780;1284
68458787;1529
68458869;831
68460101;1247
68460165;1127
68461057;1258
68461089;271
68461242;147
68462198;389
68462757;455
68462974;723
68463581;754
68464046;1341
68465130;531
68466937;32
68466944;275
68468589;310
68468710;1025
68468895;698
68470056;1720
68470152;1046
68470444;106
68472160;1360
68473102;33
68474250;656
68474364;317
68474421;310
68474866;532
68476319;1038
68476486;1012
68476867;995
68478163;1257
68478291;1248
68479386;1313
68479557;1776
68479660;1421
68480627;1117
68481597;229
68481711;980
68481782;147
68482208;619
68484668;1149
68485478;1213
68486060;1371
68488702;437
68489829;1308
68490105;1190
68491591;283
68492540;58
68493158;1391
68494153;666
68494783;288
68495077;1275
68495604;1586
68497014;532
68499606;1663
68499809;1126
68500357;467
68500485;453
68501612;795
68501719;1500
68502753;120
68503022;1692
68504747;948
68508471;1312
68508795;275
68510337;662
68510974;1501
68511791;1506
68512046;449
68512110;622
68512217;329
68513842;699
68514022;736
68514385;642
68516475;1680
68516735;1783
68518145;1566
68518405;1624
68519902;831
68521045;1745
68521796;1484
68521821;1404
68522318;851
68522898;1236
68523861;891
68524486;96
68525086;1498
68526081;704
68526925;70
68527443;243
68528029;195
68528958;270
68529113;941
68529120;357
68529686;98
68531000;987
68537633;382
68538895;615
68540501;120
68541172;1227
68546034;467
68548042;1104
68548341;1616
68551946;196
68552795;1100
68553502;202
68554636;1461
68556498;913
68556562;1370
68557867;191
68559206;762
68560639;198
68563329;447
68563941;297
68564413;1264
68564954;1525
68566033;479
68566713;1326
68568447;302
68569129;845
68572997;1313
68574610;777
68576604;257
68578473;29
68578854;1788
68579276;619
68579689;1003
68582703;1143
68583470;1448
68583755;796
68583940;31
68586438;800
68587077;1686
68588503;792
68589847;1113
68592067;225
68593094;1750
68593411;938
68596083;387
68596553;827
68596770;1027
68597858;1274
68598209;1624
68598472;848
68598561;698
68600724;470
68601712;446
68602579;1529
68603720;915
68604085;373
68605333;350
68606225;804
68607010;150
68607455;1332
68609125;1325
68610259;1308
68613700;910
68615007;1408
68615199;848
68615217;1574
68615224;1283
68615338;1578
68615690;891
68615772;1251
68616842;891
68617360;755
68617549;1170
68617684;1701
68619201;16
68619429;1420
68619920;330
68620805;873
68622560;1662
68622585;90
68624821;1003
68627340;723
68629188;75
68630137;1385
68630646;866
68631851;969
68632558;121
68632693;290
68633172;352
68634000;1333
68634477;1080
68635013;691
68635180;75
68635974;1578
68637142;310
68637391;1239
68637637;189
68638760;1628
68639727;938
68640672;604
68640804;858
68642132;863
68645178;1184
68645947;413
68645993;1383
68646198;998
68646248;432
68648605;1509
68649319;93
68649778;1122
68650944;21
68652347;411
68653260;1024
68653367;468
68654914;526
68655083;442
68655546;494
68655884;242
68656210;561
68656947;1538
68657230;1569
68658880;348
68659391;212
68659822;457
68662722;996
68663863;566
68664125;730
68664794;1366
68665113;1336
68665750;1506
68666845;914
68668013;29
68669720;379
68670676;198
68672780;952
68673252;1040
68674482;768
68674735;17
68675328;1510
68678566;1004
68681313;811
68681555;789
68684658;849
68685952;267
68686698;694
68686709;1037
68687985;1699
68688222;467
68688927;1027
68689484;917
68693027;411
68693034;891
68694175;17
68695170;968
68695334;148
68699674;979
68699820;819
68700817;498
68700831;660
68703724;500
68706624;1358
68706880;1500
68707039;1029
68707174;1500
68708664;1699
68709613;309
68710067;997
68710989;1113
68712285;552
68716209;1785
68717439;99
68718338;1381
68719073;1468
68719194;1025
68721665;288
68721786;1663
68722386;730
68722475;915
68727159;996
68727180;1496
68728154;411
68728453;867
68728738;310
68729174;886
68729943;1615
68732658;177
68735615;442
68735825;258
68737032;483
68737908;983
68737947;1117
68738262;1267
68738376;451
68739019;1655
68739332;1539
68740943;932
68743715;77
68744315;179
68745118;283
68747076;190
68747126;903
68748071;350
