CodeCIS;Code_substance
64658210;52431
64863980;52431
65050983;52431
65074781;52431
65119657;52431
65177678;52431
65196707;52431
65229114;52431
65314109;52431
65329965;52431
65401119;52431
65482612;52431
65616495;52431
65658398;52431
65755751;52431
65770931;52431
65781027;52431
65942427;52431
65984903;52431
66001099;52431
66159149;52431
66233813;52431
66286285;52431
66299756;52431
66399379;52431
66463077;52431
66473203;52431
66485102;52431
66537392;52431
66545186;52431
66557701;52431
66643919;52431
66900840;52431
66993780;52431
67026340;52431
67102090;52431
67102368;52431
67126052;52431
67180783;52431
67299595;52431
67398942;52431
67607160;52431
67657505;52431
67727277;52431
67727640;52431
67753553;52431
67767186;52431
67811024;52431
67871167;52431
68137895;52431
68145550;52431
68159048;52431
68351486;52431
68355716;52431
68391071;52431
68462974;52431
68627340;52431
68655546;52431
68685055;52431
68762014;52431
68903408;52431
69056122;52431
69153272;52431
69163754;52431
69385242;52431
69393253;52431
69475939;52431
69515077;52431
69699257;52431
69779664;52431
69806588;52431
69880873;52431
69905807;52431
69912100;52431
69931595;52431
69982223;52431
61402736;52465
62464573;52465
67823603;52465
61921439;52475
60529816;52476
62621512;52476
62681541;52476
62764909;52476
65403127;52476
64296409;52488
67867311;52488
61501691;52513
63431170;52513
64809018;52513
69581821;52513
64247839;52784
62388307;52826
62960765;52826
67121308;52857
69107620;52857
69582503;52857
61952274;52920
63356668;52920
63564053;52920
65534176;52920
66324953;52920
60153239;52951
64197553;52951
64642836;52951
65543887;52951
68323818;52951
65077051;52977
60224800;53028
62029749;53028
62067536;53028
62572606;53028
63324453;53028
63882433;53028
65722331;53028
67271457;53028
67403581;53028
67697485;53028
68123109;53028
68377584;53028
68405756;53028
69252651;53028
60002867;53034
60329609;53092
60447461;53118
61708715;53145
64629002;53145
67969992;53145
69474926;53145
69831794;53145
67619892;53161
69688620;53161
66320218;53209
67320648;53209
69607230;53209
65766872;53318
67718545;53377
61578339;53415
61708715;53415
62005716;53415
64629002;53415
65102533;53415
67851855;53415
67969992;53415
69474926;53415
69831794;53415
69610664;53422
60937038;53428
62990388;53428
65638805;53428
61186345;53433
68079933;53450
68403965;53450
69253041;53450
69537839;53450
60425707;53541
62764332;53541
66974680;53569
65635346;53647
62912788;53714
60216127;53745
61645574;53745
63102506;53745
63369480;53745
65247870;53745
60165857;53763
60456948;53763
60876845;53763
61752722;53763
61976243;53763
62027794;53763
62444243;53763
63426700;53763
65728537;53763
66192569;53763
66582900;53763
67120494;53763
67699283;53763
67828244;53763
67985231;53763
69437714;53763
63090413;53851
60376815;53913
62446447;53913
62866910;53913
64171583;53913
65566430;53913
66227027;53913
66297890;53913
62154603;53952
64902547;53983
60634703;54009
61253153;54009
64978527;54011
67934913;54011
62093424;54015
64456664;54015
68844504;54023
64209532;54028
68429472;54035
65672298;54043
68016452;54043
62076503;54201
62713448;54201
63474691;54201
63689562;54201
64211572;54201
64512668;54201
65381200;54201
65644772;54201
67003384;54201
69380042;54201
69521735;54201
63058682;54203
60488216;54231
60582498;54231
64018107;54231
65355223;54231
66500369;54231
66542998;54231
61402227;54247
62614012;54294
65206934;54294
63189920;54300
64069767;54300
65304816;54300
68797620;54347
61662755;54353
66051440;54353
66437901;54353
68779202;54353
64617270;54371
62679768;54399
64684582;54399
65554613;54399
61766070;54435
61846118;54435
69014721;54435
60623984;54443
64407610;54443
60204573;54459
60549391;54459
60590630;54459
60714918;54459
61001138;54459
61617482;54459
61688718;54459
61740691;54459
61849961;54459
61872472;54459
61900982;54459
62157859;54459
62189294;54459
62299972;54459
62368639;54459
62767225;54459
62927306;54459
63025935;54459
63036255;54459
63120714;54459
63516304;54459
63631623;54459
63827255;54459
64381336;54459
64644709;54459
65021818;54459
65150204;54459
65343573;54459
65489051;54459
65609084;54459
65740589;54459
65870700;54459
66009498;54459
66242591;54459
66558098;54459
67032076;54459
67148878;54459
67154226;54459
67406111;54459
67776438;54459
67872447;54459
68055124;54459
68314018;54459
68656947;54459
68945058;54459
68962100;54459
69000305;54459
69443642;54459
69458263;54459
69658214;54459
69782233;54459
63207425;54502
68231138;54506
69901965;54506
61001992;54515
63038402;54619
63280448;54643
66863107;54643
60748767;54648
68280975;54648
60774655;54655
64224915;54655
61959781;54660
65659888;54664
63467355;54667
60446306;54676
62062457;54676
63053767;54676
63545028;54676
63572534;54676
64519965;54676
66855936;54676
69289895;54676
60124999;54693
60562855;54693
61767507;54693
61952274;54693
62806062;54693
63095428;54693
63275675;54693
63356668;54693
63564053;54693
64132502;54693
64604935;54693
65519167;54693
65534176;54693
66324953;54693
67036338;54693
67088979;54693
67233727;54693
67447421;54693
67548153;54693
67602487;54693
67971897;54693
68045849;54693
68235154;54693
68348757;54693
68437921;54693
68519902;54693
62444026;54696
62801026;54696
69009763;54696
66981835;54740
68004215;54762
65609052;54913
69812744;54962
62789360;55004
62424059;55062
64732109;55062
65136222;55072
60165234;55133
62218333;55133
62439552;55133
64166102;55133
67019424;55133
67360468;55222
68261117;55222
68953418;55222
69426155;55222
62979484;55261
66152852;55261
67284839;55261
63477424;55294
64378475;55294
66442955;55294
67355371;55315
60562606;55340
61689364;55340
65525280;55340
66978789;55340
67020316;55340
67970560;55340
60796281;55385
60797807;55385
63073136;55385
63264287;55385
63447580;55385
63518458;55385
64966902;55385
65079682;55385
65624481;55385
65700541;55385
66206474;55385
66223751;55385
68508343;55385
68686890;55385
69400922;55385
65766872;55387
64570326;55402
67002026;55402
60223278;55410
62313468;55410
65201385;55432
66387380;55432
62460774;55439
60154017;55485
60209531;55485
60759685;55485
61211784;55485
61380446;55485
61446451;55485
61569137;55485
61650361;55485
61771085;55485
62006750;55485
62031077;55485
62154877;55485
62522076;55485
63152224;55485
63303758;55485
63447025;55485
63576333;55485
63601861;55485
63763055;55485
63935220;55485
64300334;55485
64476332;55485
64778900;55485
64781540;55485
64921540;55485
65131823;55485
65594376;55485
65677893;55485
65926444;55485
66319269;55485
66361930;55485
66638135;55485
66700754;55485
66765727;55485
66773421;55485
67184059;55485
67364819;55485
67405194;55485
67724288;55485
68139992;55485
68841180;55485
69259329;55485
60275990;55512
60282814;55512
60648304;55512
60722085;55512
61647575;55512
61689033;55512
61721627;55512
61736604;55512
62356252;55512
62500756;55512
63104681;55512
63268887;55512
64708108;55512
67070657;55512
67402045;55512
69850613;55512
67786749;55634
65086748;55647
67986283;55647
60992821;55686
61087315;55686
63057865;55686
63542128;55686
65038949;55686
67019424;55686
67955576;55686
60166980;55705
60658234;55705
60852004;55705
60958826;55705
61763366;55705
61940966;55705
62066676;55705
62756595;55705
62854267;55705
62912304;55705
63405147;55705
63550908;55705
63897780;55705
64300843;55705
65169457;55705
65769893;55705
66160774;55705
66518260;55705
66946962;55705
69366822;55705
69470123;55715
60122717;55721
60160835;55721
60558629;55721
61136926;55721
61190991;55721
61792923;55721
62105830;55721
63716917;55721
64485406;55721
65081377;55721
67392245;55721
69899261;55721
61414553;55777
60200500;55910
61578613;55910
66662951;55910
69741731;55910
63887327;55952
69241562;56010
69261547;56010
62760800;56011
65309464;56011
60954219;56132
61950444;56173
67139288;56173
69149683;56173
69451322;56173
69972332;56205
65987568;56262
61231445;56277
61219877;56283
61798292;56283
62842642;56283
62958038;56283
65424751;56345
60803021;56360
61607011;56360
66627288;56360
66090030;56395
60143654;56421
60500519;56421
60621054;56421
61005001;56421
61115985;56421
61476882;56421
61581890;56421
61694240;56421
63390528;56421
64304158;56421
64452922;56421
64776785;56421
65334930;56421
65691658;56421
65708755;56421
66900121;56421
66993741;56421
67311535;56421
67557063;56421
68310468;56421
68366100;56421
69235506;56421
69741329;56421
69962765;56421
67499763;56429
65095170;56465
63864773;56520
64034232;56520
64102886;56554
69071035;56568
64264938;56571
67499763;56593
68599161;56593
60181733;56635
60533348;56635
60639248;56635
60945259;56635
61100093;56635
61459178;56635
61751079;56635
61945454;56635
62227058;56635
62471742;56635
62545178;56635
62631549;56635
63467985;56635
65528593;56635
66057023;56635
66290522;56635
66652284;56635
68001023;56635
68563133;56635
68649778;56635
69036269;56635
69772221;56635
69937299;56635
69981662;56635
64161190;56686
64098181;56797
63617876;56894
67177673;56894
65453475;56996
65768058;56996
61874594;57088
62071253;57088
62705280;57088
62845713;57088
62976285;57088
63303231;57088
63587319;57088
63610814;57088
66320467;57088
66956006;57088
68231138;57088
68491591;57088
68745118;57088
69088725;57088
69388669;57088
69440226;57088
69771920;57088
69901965;57088
65172663;57147
64022618;57252
62813523;57319
60256036;57345
64611260;57345
64832013;57345
66430312;57345
68071018;57345
69570312;57457
66269058;57612
61875116;57624
66396810;57655
66047342;57658
67060271;57658
69949390;57658
68628809;57670
60645557;57675
61104024;57675
62966063;57675
69543678;57675
69811279;57675
61803451;57760
62348191;57760
60569419;57781
61073237;57781
61115259;57781
61572165;57781
62347260;57781
64188732;57781
64438716;57781
64461896;57781
64541342;57781
64587838;57781
64783947;57781
65420621;57781
66796758;57781
67274478;57781
67546191;57781
68626352;57781
69163238;57781
69205477;57781
69214519;57781
69505268;57781
60082895;57854
62521323;57861
67004301;57861
62929218;57905
60630249;58004
68623413;58004
67786749;58062
67786749;58129
60132654;58134
61530682;58159
62223501;58205
63648081;58312
68343525;58345
60715272;58382
63476564;58382
64350636;58382
66373181;58382
69046879;58382
69514954;58382
65919229;58471
60954219;58472
67672247;58572
60301200;58587
64447081;58587
64494451;58620
66974680;58648
62044256;58713
62816512;58782
61729937;58803
66187216;58807
66958808;58842
60922716;58945
67082677;58978
63380765;58995
67908039;58995
69809260;58995
61083530;59110
66508394;59326
61752409;59394
64597615;59394
65164182;59394
69171174;59394
60314272;59477
63078350;59477
69244971;59477
63262126;59533
64041547;59533
64578846;59533
66085371;59533
68171068;59533
64164425;59589
65699548;59589
60078765;59691
60490893;59691
60624171;59691
60649235;59691
60798791;59691
60985570;59691
61017701;59691
61334872;59691
61729702;59691
62137575;59691
62333104;59691
62346703;59691
62650834;59691
62895812;59691
62925159;59691
63121061;59691
64420401;59691
64633851;59691
64822649;59691
64925631;59691
65220909;59691
65761302;59691
65781988;59691
65820455;59691
65983662;59691
66086110;59691
66219105;59691
66437367;59691
66596800;59691
67357301;59691
67567399;59691
67567958;59691
67701122;59691
68198108;59691
68541172;59691
68774283;59691
68843886;59691
68967396;59691
69054687;59691
69612658;59691
69696186;59691
62985373;59696
67147922;59696
67580471;59696
60801458;59700
62866789;59700
63848121;59700
64326051;59700
65140320;59700
65172663;59700
65336568;59700
65465495;59700
67582091;59700
67697019;59700
69426034;59700
69552232;59700
69846180;59713
60951632;59737
62414855;59737
63943758;59737
64189866;59737
66292199;59737
66879143;59737
67032667;59737
68413596;59737
69319897;59737
69597074;59737
60442838;59781
65586162;59781
66287152;59781
60614280;59783
65861879;59783
66229252;59783
62799283;59859
60868670;59860
62196488;59860
64880296;59860
64907754;59860
65506814;59860
65711858;59860
66126291;59860
67701396;59860
67780625;59860
68162770;59860
68305211;59860
61159056;59885
67608173;59885
68711009;59885
65017887;59970
69604608;59970
65008219;59982
66973016;59983
67710121;59983
68559786;59986
64840348;59997
66050160;59997
67768231;59997
69681070;59997
61875867;60077
62059557;60077
62546668;60077
64924928;60077
65554570;60077
65559635;60077
67660704;60077
69486152;60077
69602023;60077
61897792;60091
63209020;60091
63601338;60091
64086275;60091
65545895;60091
65899004;60091
67959838;60091
68183914;60091
63536431;60094
66558486;60094
60514839;60159
60583187;60159
60670037;60159
60812344;60159
65313021;60159
65387858;60159
66663761;60159
66749096;60159
68056062;60159
69225686;60159
69287684;60159
69908842;60159
60489738;60167
60694593;60167
61137907;60167
61151376;60167
61226028;60167
61251960;60167
63857992;60167
64201464;60167
65117396;60167
65241522;60167
66589688;60167
66973016;60167
67039099;60167
67353986;60167
67710121;60167
68840751;60167
69067955;60167
60200938;60189
61724662;60189
63450968;60189
63523416;60189
63722806;60189
64579649;60189
65115915;60189
65953509;60189
66786187;60189
67122310;60189
68283829;60189
61448776;60217
62978514;60217
64507226;60217
65725263;60217
60376815;60254
62446447;60254
64171583;60254
65566430;60254
66227027;60254
66297890;60254
65370047;60255
66434780;60255
68529686;60255
60938745;60258
69896201;60271
62448875;60284
69723217;60284
60443609;60310
60513032;60310
60832749;60310
61609749;60310
61889938;60310
62415971;60310
62498878;60310
62607587;60310
63143652;60310
63622510;60310
64068708;60310
64848430;60310
65898870;60310
66620532;60310
67346714;60310
68805483;60310
69490193;60310
69898857;60310
61556531;60311
62717425;60311
62774910;60311
66033225;60311
67688899;60311
68126062;60311
67209797;60376
60574868;60394
60657189;60394
63431665;60394
63432799;60394
64048335;60394
64880296;60394
65492389;60394
65889825;60394
66289783;60394
66359096;60394
67568693;60394
68293613;60394
68451230;60394
68700831;60394
66276444;60420
61004700;60459
61294762;60459
61814540;60459
62474215;60459
62778588;60459
62844771;60459
62966914;60459
63146673;60459
63578537;60459
64005832;60459
64689693;60459
65198334;60459
65271985;60459
65453475;60459
65768058;60459
65999410;60459
66010949;60459
66325208;60459
66717579;60459
67491478;60459
68486060;60459
69244131;60459
69342796;60459
69481664;60459
69543888;60459
61462270;60630
62225235;60630
60550212;60631
60748151;60642
67041506;60642
69279253;60642
60349711;60674
69783762;60674
60288137;60707
60663441;60707
60709020;60707
60890841;60707
61136381;60707
61447770;60707
61483122;60707
62304120;60707
62343034;60707
63428039;60707
63485353;60707
64299857;60707
64522114;60707
64706096;60707
64911770;60707
64936439;60707
65074589;60707
65632670;60707
65896314;60707
66488625;60707
66544554;60707
66554616;60707
66687082;60707
67423566;60707
67810844;60707
68757280;60707
69586658;60707
61740809;60723
63047629;60723
64050311;60723
64122611;60723
66921927;60723
67180242;60723
68680154;60723
67786749;60754
63251820;60861
61357038;60873
65256499;60901
68853923;60901
64378030;60910
65487381;60910
61929560;60920
63398635;60920
63774710;60920
66180816;60920
67642460;60920
68819052;60920
69243168;60920
69541549;60920
60498751;60921
63585898;60921
60397122;60922
60662058;60922
60807297;60929
61168849;60929
61232547;60929
61665908;60929
61788565;60929
62005883;60929
62190827;60929
62394630;60929
62401434;60929
62437067;60929
62475527;60929
62564068;60929
62783247;60929
62800821;60929
63146424;60929
63148172;60929
63338257;60929
63455641;60929
64366131;60929
64367347;60929
64487688;60929
64873825;60929
64939766;60929
64949486;60929
64989281;60929
65016707;60929
65361703;60929
66255336;60929
66283563;60929
66822733;60929
68892755;60929
68928112;60929
69354916;60929
69835020;60929
60549797;61019
61166549;61019
62712912;61019
69325035;61019
60357359;61112
61749726;61206
60614280;61268
65861879;61268
66229252;61268
61674405;61297
61636995;61311
65117631;61311
61902218;61321
69340279;61321
66987514;61457
62184233;61469
65301389;61469
68829121;61493
63653114;61522
62955775;61545
60588106;61676
60720216;61676
65905051;61676
67703372;61676
64347070;61817
61233389;61823
69761794;61823
61867201;61835
69858631;61835
61018493;61852
60673325;61992
65580825;61992
67737086;61992
67904083;61992
60043077;62004
60224437;62004
61556061;62004
63089749;62004
64003144;62004
64327694;62004
64702379;62004
64876757;62004
66064587;62004
66414482;62004
66770635;62004
68785600;62004
68928062;62004
69568788;62004
67323808;62047
62348266;62056
67340437;62086
63446165;62086
64156738;62086
65014058;62086
69219167;62086
60314272;62114
61696661;62114
63078350;62114
63807217;62114
64913426;62114
65427676;62114
69244971;62114
61353958;62132
64634501;62132
67193250;62132
62536738;62139
65675209;62139
67668455;62139
60784674;62147
60093639;62155
60144464;62155
60274618;62155
60371992;62155
60623831;62155
60716890;62155
61150445;62155
61197676;62155
61206381;62155
61420645;62155
61497951;62155
61506592;62155
61553841;62155
61720468;62155
61872287;62155
61907585;62155
62494787;62155
63522848;62155
63855735;62155
63924537;62155
64255608;62155
64266362;62155
64293046;62155
64469583;62155
64610112;62155
64692337;62155
64809705;62155
65431361;62155
65569273;62155
65828929;62155
65999613;62155
66056398;62155
66593010;62155
66649523;62155
66695638;62155
66731810;62155
67214495;62155
67276995;62155
67548121;62155
68014323;62155
68028166;62155
68209070;62155
68389476;62155
68919273;62155
69011006;62155
69016925;62155
69240866;62155
69284777;62155
69349673;62155
69422057;62155
69498222;62155
69892263;62155
69982928;62155
63402119;62163
64954526;62163
68716967;62163
69033814;62163
69270457;62167
60296511;62172
60470015;62172
60827307;62172
60838150;62172
61124589;62172
61415580;62172
61607602;62172
62090524;62172
62295835;62172
62625119;62172
63022095;62172
63286561;62172
63319709;62172
63353031;62172
64056613;62172
64859811;62172
65681906;62172
66329690;62172
66335558;62172
67627106;62172
68024456;62172
68853567;62172
68882298;62172
69772883;62172
69784800;62172
69923545;62172
67712453;62178
61003712;62180
63092688;62180
64130871;62180
64937530;62180
66300735;62180
68600724;62180
66817914;62183
66278897;62228
68875332;62283
62203018;62332
62291107;62406
60645557;62411
62404793;62411
62966063;62411
66543281;62411
67619892;62411
69543678;62411
69688620;62411
69777706;62411
69811279;62411
69075222;62454
60150015;62468
61941356;62479
62179617;62479
67813445;62483
63389433;62546
62526943;62576
60521926;62595
61540502;62595
62114270;62595
63272202;62595
63398286;62595
64905664;62595
66032251;62595
67562982;62595
67591667;62595
62016449;62611
61897358;62625
67052926;62668
60614280;62690
65861879;62690
66229252;62690
69055928;62726
60935496;62771
65256093;62794
60224800;62835
62029749;62835
62067536;62835
62572606;62835
63324453;62835
63882433;62835
65722331;62835
67403581;62835
67697485;62835
68123109;62835
68377584;62835
68405756;62835
69252651;62835
63181966;62942
60989565;62943
66266261;62949
66137551;63011
61414553;63050
64050966;63122
60281598;63130
60477038;63130
61969626;63130
62096139;63130
62101141;63130
62500717;63130
62604153;63130
63151492;63130
63661520;63130
63874155;63130
63880820;63130
64000931;63130
64021217;63130
64304820;63130
64847741;63130
65521830;63130
65637614;63130
65842957;63130
66904792;63130
66931921;63130
67050875;63130
67470053;63130
67579483;63130
67771398;63130
67787559;63130
68167148;63130
69461099;63130
69877717;63130
63296858;63131
64634939;63187
66694664;63187
63305766;63203
65911499;63203
68007058;63203
69172162;63203
60665360;63229
61349130;63229
66988648;63229
69002701;63229
63064468;63303
69615679;63419
61440306;63468
69663909;63468
64419954;63486
66846645;63521
68088220;63521
60989476;63547
63023286;63547
63646237;63547
66102792;63547
67351693;63547
69144152;63547
69803752;63547
61847017;63622
63511734;63691
62564538;63777
67947914;63795
69531804;63795
63717410;63843
67737264;63843
60915522;63854
61174898;63854
61667994;63854
61685049;63854
62005890;63854
62296517;63854
62338400;63854
62395294;63854
62970706;63854
63909663;63854
64306579;63854
64520316;63854
64610055;63854
64738350;63854
64938536;63854
65878362;63854
66150367;63854
66403692;63854
67058644;63854
68052288;63854
68110962;63854
68156269;63854
68552795;63854
68765423;63854
68840694;63854
68891831;63854
68952704;63854
65789643;63904
60026494;63947
64955489;63947
66310601;63947
68272505;64036
68924434;64036
64129342;64091
68713946;64091
69614207;64091
61688928;64114
61770204;64114
61963954;64114
64292268;64114
64571887;64114
65161713;64114
65792290;64114
68329792;64114
68515843;64114
68599161;64114
69223308;64114
61662851;64143
62801318;64251
69092403;64251
60207594;64258
63710024;64258
60614280;64330
65861879;64330
66229252;64330
65491383;64357
66534581;64364
66534581;64375
60245253;64391
63841924;64391
65512525;64391
65786896;64391
67232333;64391
68425602;64391
69470867;64391
61106203;64399
69319751;64399
61133378;64438
62270675;64438
62744785;64438
62935438;64438
63729811;64438
64648458;64438
64705546;64438
64892601;64438
66331314;64438
66934084;64438
67645691;64438
67881866;64438
68040834;64438
68269128;64438
68927786;64438
69337265;64438
69725606;64438
69905668;64438
64249879;64462
62246140;64541
65039855;64569
65572885;64569
66263176;64569
67559573;64569
69285352;64569
64620932;64628
68362550;64768
60203418;64818
61324159;64818
62071552;64818
62209971;64818
62240543;64818
62722988;64818
62725468;64818
63729327;64818
64201902;64818
65462218;64818
66225439;64818
68099640;64818
68885764;64818
69211811;64818
62203018;64832
60932429;64851
62145376;64851
63729537;64851
64889224;64851
65218235;64851
65603633;64851
65621955;64851
65913639;64851
66281345;64851
66479505;64851
66894145;64851
67003701;64851
68129457;64851
68144936;64851
68187446;64851
69181268;64851
69414046;64851
63564808;64860
64099244;64860
64165648;64860
65724460;64860
65840148;64860
65959736;64860
66908367;64860
68877714;64860
68878773;64860
62962232;64892
63226151;65002
69061404;65013
61054849;65045
60273765;65061
61334559;65061
61567061;65061
61935264;65061
62884890;65061
63197358;65061
64062783;65061
64971365;65061
65951045;65061
66430643;65061
66701614;65061
66806921;65061
67667652;65061
67951706;65061
67972426;65061
69138306;65061
69907338;65061
66093838;65086
66302387;65118
69009425;65221
61189195;65268
65527071;65268
68740103;65268
61695844;65378
63547132;65378
63665312;65378
67065507;65378
67121475;65378
69339049;65378
63392721;65445
61402736;65465
62464573;65465
62482112;65465
67823603;65465
64098181;65546
60663231;65595
62103288;65664
62663671;65664
64805297;65684
60104893;65703
62483787;65723
67858369;65738
69678277;65738
60268348;65777
61740691;65807
62319791;65807
63827255;65807
63868145;65807
64381336;65807
65158667;65807
65244963;65807
66962272;65807
67154226;65807
67872447;65807
67973720;65807
68243717;65807
68656947;65807
69658214;65807
69860739;65807
60715272;65817
62018514;65817
62080918;65817
63100697;65817
63476564;65817
64350636;65817
64516435;65817
65376908;65817
65559973;65817
65563402;65817
66373181;65817
68379126;65817
69046879;65817
69514954;65817
60199966;65853
60750412;65867
62765886;65875
66470506;65875
61673399;65918
62163538;65918
67229344;65918
68626690;65918
60614273;65940
60188375;65947
61112067;65947
62649579;65947
63097258;65947
67174823;65947
60764223;65948
60805549;65948
61223605;65948
61665534;65948
61833327;65948
62676761;65948
63820969;65948
63929363;65948
64199376;65948
65671584;65948
65723604;65948
66503041;65948
67571547;65948
67643224;65948
67886888;65948
68165033;65948
68344004;65948
68452567;65948
68476319;65948
68686709;65948
69018901;65948
69643760;65948
69723039;65948
69924355;65948
60594326;65961
61803451;65999
62348191;65999
60434834;66038
61049439;66038
61312299;66038
61589937;66038
61854766;66038
62161626;66038
62662968;66038
63081453;66038
63792701;66038
64983766;66038
66117666;66038
66974890;66038
68613700;66038
69922564;66038
60579228;66079
63546596;66079
64002423;66079
64065772;66079
64872342;66079
65519142;66079
67429003;66079
65166404;66112
60340993;66125
68000804;66143
65639469;66168
68689776;66183
63361640;66219
64014888;66219
65337271;66219
67360468;66219
68261117;66219
68712285;66219
68953418;66219
69426155;66219
60774228;66240
62174246;66240
62746359;66240
62883607;66240
62883639;66240
63354432;66240
64542704;66240
64650740;66240
67541600;66240
67617681;66240
67869725;66240
68343016;66240
69070613;66240
64991179;66292
65120823;66292
61168991;66304
62924833;66304
68184425;66304
60376637;66304
63313994;66304
63413635;66304
64503288;66304
64859633;66304
69684369;66304
60780754;66422
62757373;66422
63174690;66422
63243923;66422
63877557;66422
64476439;66422
65082956;66422
66298483;66422
67049435;66422
67963167;66422
68196203;66422
60010885;66431
60195010;66431
60703576;66431
60921386;66431
61085944;66431
61161203;66431
61230539;66431
61378274;66431
61456011;66431
61479138;66431
61695417;66431
61904596;66431
62124275;66431
62445726;66431
62450285;66431
62751915;66431
63431715;66431
63652083;66431
64728922;66431
64988770;66431
65101513;66431
65152899;66431
65466309;66431
65636245;66431
66063916;66431
66182315;66431
66255471;66431
66662862;66431
66754951;66431
67706265;66431
67901977;66431
67984909;66431
68601502;66431
68637637;66431
68747076;66431
69093245;66431
69206903;66431
69264461;66431
69358697;66431
69501024;66431
69687290;66431
60133973;66494
60932429;66494
62145376;66494
63729537;66494
64889224;66494
65218235;66494
65603633;66494
65621955;66494
65795735;66494
65823679;66494
65869609;66494
65913639;66494
66281345;66494
66305159;66494
66479505;66494
66894145;66494
67003701;66494
67486011;66494
67957958;66494
68129457;66494
68144936;66494
68187446;66494
68373924;66494
68655083;66494
68735615;66494
68840153;66494
68843466;66494
69005124;66494
69181268;66494
69284407;66494
69414046;66494
60716805;66536
61402736;66536
62027876;66536
60934953;66548
62664912;66548
63802451;66548
63938775;66548
64974532;66548
65007035;66548
67244392;66548
68460368;66548
68855251;66548
67822622;66604
65690588;66638
60667190;66658
66989038;66786
67276600;66786
60356339;66894
66661251;66898
60600334;66916
66227034;66916
67658048;66916
69171021;66916
65172528;66997
66207964;66997
69686815;66997
62645381;67056
63784708;67056
64127601;67056
64690336;67056
65261375;67056
68240500;67056
68634071;67056
60252340;67089
60251352;67102
60284142;67102
60445784;67102
61008378;67102
63012514;67102
63455004;67102
63803382;67102
64554051;67102
66252571;67102
67101191;67102
67770677;67102
67873780;67102
67909536;67102
67928013;67102
62156084;67108
60618161;67154
61869049;67154
65346733;67269
69749137;67269
65256499;67326
60852449;67329
60031527;67373
60065294;67373
60145801;67373
60231339;67373
60238853;67373
60536611;67373
60670457;67373
60789970;67373
60905873;67373
61101010;67373
61406866;67373
62034970;67373
62541436;67373
62719127;67373
62731574;67373
63429333;67373
63457471;67373
63873893;67373
63896963;67373
63973299;67373
64121178;67373
64510496;67373
64544018;67373
64769794;67373
64806919;67373
64853979;67373
64891296;67373
64895526;67373
65109848;67373
65309165;67373
65410328;67373
66105817;67373
66314749;67373
66350332;67373
66870977;67373
67471874;67373
67490401;67373
67626221;67373
67754057;67373
68203174;67373
68538895;67373
69169038;67373
69790109;67373
69770003;67389
61121689;67400
69521895;67400
60711128;67402
61279600;67402
65462467;67402
65487723;67402
66593722;67402
66626108;67402
67052926;67402
68171068;67402
69860842;67402
60156413;67432
60543292;67432
61516679;67432
64408146;67432
65265384;67432
65569348;67432
65722018;67432
67037244;67432
67620962;67432
68186440;67432
68464046;67432
69939179;67432
69974066;67432
60942117;67442
61970183;67473
67061971;67473
69279221;67473
63357706;67519
66391261;67519
66721517;67540
67508504;67540
64041718;67541
60443801;67549
61212982;67549
61305034;67549
61438974;67549
61724146;67549
62134839;67549
62880365;67549
62909137;67549
62984887;67549
63212397;67549
63449026;67549
63965740;67549
64080062;67549
64095833;67549
64238676;67549
64397778;67549
64546663;67549
64710550;67549
65031278;67549
65336041;67549
65637767;67549
66035518;67549
66123498;67549
66387117;67549
66787677;67549
67263364;67549
68644051;67549
68832021;67549
65716467;67572
67638519;67572
64805297;67599
60117855;67602
61747892;67602
64027679;67602
66152222;67602
68566407;67602
63816522;67656
68788347;67708
60286346;67717
61017669;67717
61262686;67717
61572425;67717
61634204;67717
61645318;67717
61718111;67717
62461641;67717
62770890;67717
63103978;67717
63360848;67717
63593884;67717
63719468;67717
63749486;67717
64178300;67717
64260345;67717
64407293;67717
64669331;67717
65140886;67717
65187117;67717
65264446;67717
65347714;67717
65835628;67717
66152667;67717
66671459;67717
66984016;67717
67066018;67717
67073354;67717
67476519;67717
67526662;67717
67686574;67717
67911252;67717
67925273;67717
67952772;67717
68107934;67717
68155950;67717
68162966;67717
68238481;67717
68523861;67717
68615690;67717
68616842;67717
68693034;67717
69000579;67717
69006393;67717
69085330;67717
69151830;67717
69190025;67717
69371748;67717
69632034;67717
69710020;67717
68713704;67734
64672594;67786
60614280;67795
65861879;67795
66229252;67795
60716805;67989
67322542;68172
62343034;68227
63485353;68227
64706096;68227
64936439;68227
65896314;68227
66687082;68227
64613927;68362
69793728;68378
69439245;68391
61896473;68555
62685155;68669
63504750;68669
63679504;68669
64287253;68669
64510425;68669
64955133;68669
67301231;68669
66271123;68718
65471822;68776
68094554;68776
62080626;68783
63409505;68783
64067524;68783
65143010;68783
65315798;68783
65379402;68783
65915316;68783
66426100;68783
68283252;68783
68416845;68783
68588503;68783
61882445;68875
66932795;68875
67401121;69007
60183061;69020
60329598;69050
60580134;69050
67355243;69050
69084488;69050
62876801;69055
62686823;69062
64008337;69062
61018493;69065
63830956;69065
60382608;69076
64269668;69186
65194581;69186
60614280;69280
65861879;69280
66229252;69280
66298750;69303
65427092;69370
62427265;69380
69911176;69380
61988861;69392
63473155;69392
62091099;69446
60569173;69478
62015062;69478
62051172;69478
64599534;69478
65465716;69478
66563558;69478
67098208;69478
68554636;69478
62638974;69479
